year,annual_cost_increase,total_costs,initial_cost,continuing_cost,last_year_cost,is_trend_incidence,is_trend_survival,continuing_to_initial_ratio,last_year_to_initial_ratio,initial_cost_pct,continuing_cost_pct,last_year_cost_pct,cancer_site_AllSites,cancer_site_Bladder,cancer_site_Brain,cancer_site_Breast,cancer_site_Cervix,cancer_site_Colorectal,cancer_site_Esophagus,cancer_site_Head_Neck,cancer_site_Kidney,cancer_site_Leukemia,cancer_site_Lung,cancer_site_Lymphoma,cancer_site_Melanoma,cancer_site_Other,cancer_site_Ovary,cancer_site_Pancreas,cancer_site_Prostate,cancer_site_Stomach,cancer_site_Uterus,sex_Both sexes,sex_Females,sex_Males,age_All ages,scenario_base_case,scenario_trend_both,scenario_trend_incidence,scenario_trend_survival
2018,0.0,15299.2,5698.6,8190.8,1409.9,False,False,1.4373354859088197,0.2474116449654301,37.24769922610333,53.53743986613679,9.2155145367078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
2018,0.0,14503.9,5225.2,7910.3,1368.4,True,False,1.513875066983082,0.26188471254688817,36.02617227090645,54.53912395976255,9.434703769331009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
2018,0.0,15364.2,5698.6,8246.3,1419.3,False,True,1.4470747201066927,0.24906117291966445,37.09011858736543,53.67217297353587,9.237708439098684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
2018,0.0,14565.9,5225.2,7963.3,1377.4,True,True,1.5240182193983007,0.26360713465513286,35.872826258590266,54.67084079940135,9.45633294200839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2018,2.0,15512.5,6122.1,7963.3,1427.0,True,True,1.3007464758824585,0.2330899527939759,39.465592264302984,51.33473005640613,9.199033037872685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2018,5.0,17198.7,7720.0,7963.3,1515.4,True,True,1.0315155440414507,0.19629533678756478,44.88711356090867,46.30175536523109,8.811131073860235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2018,0.0,2159.3,979.9,276.7,902.7,False,False,0.28237575262781917,0.9212164506582305,45.38044736720233,12.814337979900891,41.80521465289677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2018,0.0,1781.9,757.6,249.5,774.8,True,False,0.32932946145723335,1.0227032734952481,42.51641506257366,14.001908075649586,43.481676861776755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2018,0.0,2263.5,979.9,302.1,981.4,False,True,0.308296764976018,1.0015307684457597,43.29136293351005,13.346587143803845,43.3576319858626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2018,0.0,1867.9,757.6,270.8,839.6,True,True,0.35744456177402323,1.1082365364308342,40.55891643021575,14.4975641094277,44.94887306600996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2018,2.0,2125.2,887.6,270.8,966.8,True,True,0.30509238395673727,1.0892293826047768,41.76548089591569,12.742330133634482,45.492188970449845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2018,5.0,2583.5,1119.3,270.8,1193.4,True,True,0.24193692486375415,1.0662020905923346,43.32494677762725,10.481904393264951,46.193148829107805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2018,0.0,2945.7,1234.5,874.7,836.6,False,False,0.7085459700283516,0.677683272579992,41.90854465831551,29.69413042740266,28.400719693112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2018,0.0,2763.8,1120.0,841.2,802.6,True,False,0.7510714285714286,0.7166071428571429,40.523916347058396,30.436355742094218,29.039727910847386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2018,0.0,2940.1,1234.5,870.0,835.6,False,True,0.7047387606318347,0.6768732280275416,41.98836774259379,29.59083024386926,28.420802013536957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2018,0.0,2758.5,1120.0,836.8,801.8,True,True,0.7471428571428571,0.7158928571428571,40.60177632771434,30.33532717056371,29.066521660322636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2018,2.0,3068.4,1312.2,836.8,919.3,True,True,0.6377076665142508,0.7005791800030483,42.76495893625342,27.271542171815927,29.960239864424455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2018,5.0,3620.3,1654.7,836.8,1128.8,True,True,0.505711005016015,0.6821780383151024,45.7061569483192,23.114106565754216,31.17973648592658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2018,0.0,24775.5,4372.7,13734.2,6668.6,False,False,3.140896928671073,1.5250531708097972,17.649290629856107,55.434602732538195,26.9161066376057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2018,0.0,25909.5,4462.2,13693.7,7753.5,True,False,3.068822553897181,1.737595804759984,17.22225438545707,52.8520426870453,29.925316968679443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2018,0.0,27765.2,4372.7,16162.2,7230.4,False,True,3.6961602671118534,1.6535321426121161,15.748851079768919,58.21027761370349,26.04123146960944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2018,0.0,28823.1,4462.2,16037.2,8323.6,True,True,3.5940119223701315,1.8653578952086416,15.481332681078719,55.64009422997527,28.878226145001758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2018,2.0,30549.9,5228.2,16037.2,9284.5,True,True,3.0674419494281016,1.7758501970085308,17.113640306514913,52.49509818362744,30.391261509857642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2018,5.0,33626.1,6592.7,16037.2,10996.1,True,True,2.4325693570160936,1.6679205788220306,19.605901368282378,47.69271488516361,32.70108635851318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,154254.5,47469.0,59856.4,46929.2,False,False,1.2609576776422509,0.9886283679875286,30.773170312697523,38.80366537118852,30.423229144044416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,145102.0,41887.3,57930.0,45284.7,True,False,1.3829967555798535,1.0811081163025547,28.867486319968023,39.923639922261586,31.208873757770395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,160797.1,47469.0,63958.7,49369.4,False,True,1.347378288988603,1.0400345488634688,29.521054795142447,39.77602829901783,30.70291690583972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,151327.7,41887.3,61821.0,47619.5,True,True,1.4758888732384279,1.1368481616146182,27.679862972872776,40.852401774427285,31.467801334454958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,167177.2,50059.2,61821.0,55297.1,True,True,1.2349578099530156,1.1046341132099595,29.943796163591678,36.979324931868696,33.076938721308885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,196118.2,64980.9,61821.0,69316.3,True,True,0.9513718646556142,1.066718066385661,33.1335388556493,31.522316643738314,35.34414450061239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,4783.0,1200.5,2255.5,1326.9,False,False,1.8788004997917533,1.1052894627238652,25.099310056449927,47.156596278486305,27.742002927033244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,4346.0,1005.1,2108.0,1233.0,True,False,2.09730375087056,1.2267436076012337,23.127013345605153,48.50437183617119,28.370915784629545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,4847.0,1200.5,2295.8,1350.8,False,True,1.9123698458975429,1.1251978342357352,24.767897668661025,47.3653806478234,27.868784815349702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,4403.8,1005.1,2144.2,1254.5,True,True,2.1333200676549593,1.2481345139787086,22.823470638993594,48.6897679276988,28.486761433307596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,4782.8,1201.2,2144.2,1437.4,True,True,1.7850482850482847,1.1966366966366966,25.114995400183993,44.831479468093995,30.053525131722004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,5474.9,1559.2,2144.2,1771.5,True,True,1.375192406362237,1.1361595690097486,28.47905897824618,39.16418564722643,32.35675537452739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,5429.6,1437.5,1327.5,2664.6,False,False,0.9234782608695652,1.8536347826086956,26.475246795344038,24.44931486665684,49.07543833799911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,5288.5,1360.3,1312.1,2616.1,True,False,0.9645666397118282,1.923178710578549,25.721849295641487,24.810437742270963,49.467712962087546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,5650.1,1437.5,1391.2,2821.5,False,True,0.9677913043478261,1.9627826086956521,25.44202757473319,24.62257305180439,49.93716925364153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,5501.0,1360.3,1373.5,2767.2,True,True,1.009703741821657,2.034257149158274,24.72823123068533,24.968187602254137,50.30358116706053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,6279.1,1625.6,1373.5,3279.9,True,True,0.8449187992125985,2.0176550196850394,25.88906053415298,21.874153939258807,52.23519294166361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,7699.8,2110.2,1373.5,4216.0,True,True,0.6508861719268316,1.9979148895839258,27.405906646925892,17.838125665601705,54.75466895244032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,20100.9,6773.7,8689.7,4637.5,False,False,1.2828587035150658,0.6846332137531925,33.69849111233825,43.23040261878822,23.07110626887353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2019,0.0,18633.5,5995.6,8253.4,4384.5,True,False,1.3765761558476215,0.7312862766028421,32.176456382322165,44.29334263557571,23.53020098210213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2019,0.0,20261.7,6773.7,8795.3,4692.7,False,True,1.2984484107651653,0.6927823789066536,33.43105464990598,43.4084997803738,23.16044556972021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2019,0.0,18781.5,5995.6,8350.7,4435.3,True,True,1.3928047234638736,0.7397591567149243,31.922902856534357,44.462369885259434,23.615259697042305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2019,2.0,20792.8,7165.3,8350.7,5276.8,True,True,1.1654361994612927,0.7364381114538121,34.46048632218845,40.16149821091916,25.37801546689239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2019,5.0,24465.3,9301.1,8350.7,6813.5,True,True,0.8978185375923279,0.7325477631677974,38.01751868973608,34.13283303290784,27.849648277356092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2019,0.0,1543.0,499.0,361.3,682.7,False,False,0.7240480961923847,1.3681362725450903,32.33959818535321,23.415424497731692,44.244977316915104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2019,0.0,1225.1,301.2,326.7,597.2,True,False,1.0846613545816732,1.9827357237715806,24.58574810219574,26.66721083993144,48.747041057872835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2019,0.0,1545.9,499.0,362.1,684.9,False,True,0.7256513026052105,1.3725450901803606,32.27893136684132,23.42324859305259,44.3042887638269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2019,0.0,1227.2,301.2,327.2,598.8,True,True,1.0863213811420982,1.9880478087649402,24.543676662320728,26.66232073011734,48.79400260756193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2019,2.0,1392.2,360.0,327.2,705.0,True,True,0.9088888888888889,1.9583333333333333,25.8583536848154,23.502370349087773,50.63927596609682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2019,5.0,1693.5,467.3,327.2,899.0,True,True,0.7001925957628932,1.9238176760111276,27.59374077354591,19.320932979037494,53.085326247416596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2019,0.0,17015.5,7073.8,4786.3,5155.4,False,False,0.6766235969351693,0.7288020582996408,41.572683729540714,28.129058799330025,30.298257471129265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,14227.0,5441.0,4284.1,4501.9,True,False,0.7873736445506342,0.8274030509097592,38.2441835945737,30.112462219723064,31.643354185703238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,17385.8,7073.8,4968.4,5343.5,False,True,0.7023664791201334,0.7553931408860867,40.68722750750613,28.577344729606917,30.73485258084184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,14535.0,5441.0,4436.1,4657.9,True,True,0.8153096857195369,0.8560742510567909,37.43378052975576,30.52012383900929,32.04609563123495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,16287.5,6502.5,4436.1,5348.9,True,True,0.6822145328719724,0.8225913110342176,39.923254029163466,27.236224098234846,32.840521872601684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,19487.5,8440.8,4436.1,6610.6,True,True,0.5255544498151835,0.7831722111648186,43.313919178960866,22.763822963438106,33.92225785760103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,1720.5,696.1,210.6,813.8,False,False,0.30254273811234017,1.1690849015945983,40.45916884626562,12.240627724498692,47.30020342923568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,1666.9,669.0,206.1,791.8,True,False,0.30807174887892375,1.18355754857997,40.134381186633874,12.364269002339672,47.50134981102645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,1964.2,696.1,268.6,999.6,False,True,0.38586409998563426,1.436000574630082,35.43936462682008,13.674778535790654,50.890947968638635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,1904.4,669.0,262.7,972.7,True,True,0.3926756352765321,1.4539611360239164,35.1291745431632,13.79437093047679,51.07645452636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,2203.3,799.6,262.7,1141.1,True,True,0.3285392696348174,1.427088544272136,36.291018018426904,11.923024554077973,51.7904960740707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,2749.1,1037.9,262.7,1448.5,True,True,0.2531072357645245,1.3956065131515558,37.75417409333964,9.555854643337819,52.68997126332254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,4264.5,1260.9,1188.2,1815.5,False,False,0.9423427710365612,1.4398445554762471,29.567358424199792,27.862586469691642,42.57240004689882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,3763.4,1011.4,1100.5,1651.5,True,False,1.088095708918331,1.632885109748863,26.874634638890367,29.242174629324545,43.883190731785085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,4313.3,1260.9,1208.2,1844.2,False,True,0.9582044571337933,1.4626060750257752,29.232837966290315,28.01103563396935,42.75612639974034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,3806.1,1011.4,1118.1,1676.5,True,True,1.105497330433063,1.6576033221277438,26.57313260292688,29.37652715377946,44.047712881952656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,4306.0,1208.7,1118.1,1979.1,True,True,0.9250434350955571,1.6373790022338048,28.07013469577334,25.96609382257315,45.961449140733855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,5218.7,1569.1,1118.1,2531.5,True,True,0.7125740870562742,1.613345229749538,30.066874892214535,21.424875926954986,48.508249180830475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,4977.9,1364.9,2147.5,1465.5,False,False,1.573375338852663,1.0737050333357754,27.41919283231885,43.14068181361619,29.440125354064968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,5827.5,1777.7,2391.9,1657.9,True,False,1.3455026157394385,0.9326095516678855,30.505362505362505,41.04504504504505,28.449592449592455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,5132.7,1364.9,2240.1,1527.7,False,True,1.6412191369331084,1.1192761374459668,26.592241899974674,43.64369630019288,29.764061799832447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,6013.3,1777.7,2503.0,1732.7,True,True,1.4079990999606233,0.9746863925296732,29.562802454559062,41.624399248332864,28.81446127750154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,6611.9,2124.5,2503.0,1984.4,True,True,1.1781595669569311,0.9340550717815957,32.131459943435324,37.85598693265174,30.012553123912948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,7704.9,2757.8,2503.0,2444.1,True,True,0.9076075132351874,0.8862499093480309,35.792807174655096,32.485820711495286,31.72137211384963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,6789.8,910.9,2670.0,3208.9,False,False,2.9311669777143483,3.522779668459765,13.415711802998615,39.32369141948217,47.26059677751922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,6523.2,852.5,2581.7,3088.9,True,False,3.0283870967741935,3.623343108504399,13.068739269070395,39.57720137355899,47.35252636742703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,7045.7,910.9,2787.3,3347.4,False,True,3.0599407179712377,3.6748270940827754,12.928452815192246,39.560299189576625,47.509828689839196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,6765.2,852.5,2692.7,3219.9,True,True,3.1585923753665686,3.7770087976539592,12.601253473659316,39.802223141961804,47.59504523147874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,7494.2,1018.8,2692.7,3782.6,True,True,2.643011385944248,3.7127993718099725,13.594513090123028,35.930452883563284,50.47369966107122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,8825.5,1322.5,2692.7,4810.2,True,True,2.0360680529300565,3.6372022684310017,14.984986686306726,30.510452665571353,54.503427567843175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,14459.8,6269.8,2206.1,5983.9,False,False,0.35186130339085775,0.9544004593447956,43.36021245107125,15.25678086833843,41.38300668059033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,12067.8,4980.3,1981.3,5106.2,True,False,0.39782744011404936,1.0252796016304238,41.26932829513251,16.41807123087887,42.31260047398863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,14902.7,6269.8,2340.7,6292.2,False,True,0.3733292928004083,1.0035726817442343,42.07157092338972,15.706549819831302,42.22187925677897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,12425.0,4980.3,2091.3,5353.4,True,True,0.4199144629841576,1.074915165753067,40.08289738430584,16.83138832997988,43.08571428571428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,14368.3,5952.0,2091.3,6325.0,True,True,0.3513608870967742,1.0626680107526882,41.424524822004,14.554957789021666,44.02051738897434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,17916.7,7726.2,2091.3,8099.2,True,True,0.2706763997825581,1.0482772902591184,43.12289651554136,11.672350377022553,45.204753107436076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,14944.7,3648.1,6074.8,5221.8,False,False,1.6651955812614787,1.4313752364244403,24.41066063554303,40.64852422597978,34.94081513847719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,14709.2,3537.1,6015.5,5156.6,True,False,1.700687003477425,1.4578609595431287,24.046855029505345,40.89617382318549,35.05697114730917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,15330.3,3648.1,6272.7,5409.6,False,True,1.719442997724843,1.4828540884295935,23.79666412268514,40.91700749496096,35.28698068530949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,15087.7,3537.1,6210.1,5340.5,True,True,1.7557038251675103,1.5098527041927003,23.443599753441543,41.16001776281342,35.396382483745036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,16683.1,4227.2,6210.1,6245.8,True,True,1.4690811884935657,1.4775264950794853,25.338216518512745,37.223897237324,37.43788624416326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,19596.3,5487.2,6210.1,7899.0,True,True,1.1317429654468583,1.4395320017495261,28.001204308976696,31.69016600072463,40.30862969029868,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,3080.9,564.2,2113.9,402.8,False,False,3.746721020914569,0.7139312300602623,18.312830666363723,68.61306761011393,13.074101723522347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2019,0.0,3610.2,784.0,2354.7,471.6,True,False,3.00344387755102,0.601530612244898,21.716248407290458,65.22353332225362,13.062988200099717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2019,0.0,3096.8,564.2,2127.3,405.4,False,True,3.770471464019851,0.7185395249911378,18.21880650994575,68.69349005424955,13.09093257556187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,0.0,3629.4,784.0,2370.7,474.7,True,True,3.023852040816326,0.605484693877551,21.60136661707169,65.31933652945389,13.079296853474403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,2.0,3868.7,936.9,2370.7,561.1,True,True,2.530366100971288,0.5988899562386595,24.21743738206633,61.27898260397549,14.503580013958178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,5.0,4305.6,1216.2,2370.7,718.7,True,True,1.9492682124650549,0.5909389902976484,28.24693422519509,55.06085098476402,16.692214790040875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,0.0,5948.6,1533.4,1928.6,2486.5,False,False,1.2577279248728315,1.6215599321768617,25.77749386410248,32.421073866119755,41.79975120196349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2019,0.0,4528.9,809.9,1659.4,2059.6,True,False,2.04889492529942,2.543030003704161,17.882929629711413,36.64024376780234,45.476826602486256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2019,0.0,6158.7,1533.4,2015.4,2609.9,False,True,1.3143341593843745,1.7020346941437328,24.898111614464096,32.724438599055,42.377449786480916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2019,0.0,4668.0,809.9,1717.5,2140.6,True,True,2.1206321768119523,2.6430423509075194,17.350042844901456,36.793059125964014,45.85689802913453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2019,2.0,5225.0,967.9,1717.5,2539.6,True,True,1.7744601715053208,2.623824775286703,18.5244019138756,32.87081339712919,48.60478468899521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2019,5.0,6242.1,1256.4,1717.5,3268.2,True,True,1.3670009551098374,2.6012416427889202,20.127841591772,27.51477868025184,52.35737972797616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
